row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
2362,YIS,10,task2-NR-2.0,resultsYIS_NR.mat,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",29
2363,YIS,11,task2-NR-2.0,resultsYIS_NR.mat,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H. Wills.",25
2364,YIS,12,task2-NR-2.0,resultsYIS_NR.mat,Henry Ford advocated long-time associate Harry Bennett to take the spot.,9
2365,YIS,13,task2-NR-2.0,resultsYIS_NR.mat,"Edsel's widow Eleanor, who had inherited Edsel's voting stock, wanted her son Henry Ford II to take over the position.",16
2366,YIS,15,task2-NR-2.0,resultsYIS_NR.mat,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the ""Baldwin brothers"", with brothers Daniel, Stephen and William.",24
2367,YIS,16,task2-NR-2.0,resultsYIS_NR.mat,He is of three quarters Irish and one quarter French descent.,10
2368,YIS,17,task2-NR-2.0,resultsYIS_NR.mat,"Baldwin has appeared in movies such as The Cooler, The Hunt for Red October, Beetlejuice, Ghosts of Mississippi, Talk Radio, Final Fantasy: The Spirits Within (voice), The Cat in the Hat, Pearl Harbor, Thomas and the Magic Railroad, Along Came Polly, The SpongeBob SquarePants Movie, and The Aviator.",36
2369,YIS,18,task2-NR-2.0,resultsYIS_NR.mat,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",14
2370,YIS,19,task2-NR-2.0,resultsYIS_NR.mat,He was married to actress Kim Basinger from 1993 to 2002.,7
2371,YIS,20,task2-NR-2.0,resultsYIS_NR.mat,"Baldwin, a liberal Democrat, has always had an active interest in politics and is frequently rumored to be a candidate for public office.",14
2372,YIS,21,task2-NR-2.0,resultsYIS_NR.mat,"In particular, Baldwin is one of the most frequent hosts of Saturday Night Live, leading the show eleven times and also making cameo appearances regularly.",18
2373,YIS,22,task2-NR-2.0,resultsYIS_NR.mat,He played William Barrett Travis in a movie about the Alamo called Thirteen Days of Glory.,12
2374,YIS,23,task2-NR-2.0,resultsYIS_NR.mat,"In 1998, he began narrating the American version of the children's series Thomas the Tank Engine and Friends.",14
2375,YIS,24,task2-NR-2.0,resultsYIS_NR.mat,"He is infamous for his 1994 appearance on Saturday Night Live as he potrays Mr. Armstrong, a scoutmaster who is a pedophile, he rips his shirt and puts his mouth around Adam Sandler's neck.",22
2376,YIS,26,task2-NR-2.0,resultsYIS_NR.mat,"In 1954 she, along with Bing Crosby, Danny Kaye, and Vera-Ellen, starred in the movie White Christmas.",16
2377,YIS,27,task2-NR-2.0,resultsYIS_NR.mat,"Clooney's first recordings, in May of 1946 were for Columbia Records as a singer with the big band of Tony Pastor.",14
2378,YIS,28,task2-NR-2.0,resultsYIS_NR.mat,"Rosemary Clooney was married three times, twice to Jose Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",39
2379,YIS,29,task2-NR-2.0,resultsYIS_NR.mat,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",14
2380,YIS,30,task2-NR-2.0,resultsYIS_NR.mat,In 1945 the Clooney sisters won a spot on Cincinnati's radio station WLW as singers.,12
2381,YIS,31,task2-NR-2.0,resultsYIS_NR.mat,"She was born in Maysville, Kentucky, about 60 miles up the Ohio River from Cincinnati, Ohio to Andrew Joseph Clooney and Frances Marie Guilfoyle, both of whom were of Irish descent (Rosemary's paternal great-grandparents, Nicholas Clooney and Bridget Byron, were born in Ireland), although Clooney's paternal grandmother, Crescentia Koch, was German.",40
2382,YIS,32,task2-NR-2.0,resultsYIS_NR.mat,"In 1958, Clooney left Columbia, doing a number of recordings for MGM Records and then some for Coral Records.",14
2383,YIS,33,task2-NR-2.0,resultsYIS_NR.mat,"Finally, toward the end of 1958, she signed with RCA Victor Records, where she stayed until 1963 except for doing some recordings in 1960 for Reprise Records.",23
2384,YIS,34,task2-NR-2.0,resultsYIS_NR.mat,"In 1964 she went to Reprise again, shifting the next year to Dot Records.",13
2385,YIS,35,task2-NR-2.0,resultsYIS_NR.mat,In 1966 she went to United Artists Records.,6
2386,YIS,36,task2-NR-2.0,resultsYIS_NR.mat,"In 1986 she sang a duet with Wild Man Fischer on ""It's a Hard Business"".",12
2387,YIS,38,task2-NR-2.0,resultsYIS_NR.mat,"On January 28, 2005 it was revealed that he accepted money from the George W. Bush administration to promote their marriage initiative program, which he did not disclose to his readers.",22
2388,YIS,40,task2-NR-2.0,resultsYIS_NR.mat,"He is assumed to be the son of Richard Bush and Mary Fairbanks both of Dedham, Massachusetts.",13
2389,YIS,41,task2-NR-2.0,resultsYIS_NR.mat,By training he was a blacksmith but when the American Revolution broke out militia Captain Bush led a company of soldiers for the Continental Army.,18
2390,YIS,42,task2-NR-2.0,resultsYIS_NR.mat,"The family moved around 1810 to Springport, in Cayuga County in the Rochester, New York area.",11
2391,YIS,43,task2-NR-2.0,resultsYIS_NR.mat,"He died in Springport, New York in 1815.",7
2392,YIS,44,task2-NR-2.0,resultsYIS_NR.mat,"Through his son Timothy Bush, Jr., who was also a blacksmith, descended two American Presidents -George H. W. Bush and George W. Bush.",18
2393,YIS,45,task2-NR-2.0,resultsYIS_NR.mat,Bush was a soldier in the French and Indian Wars and a Captain in the American Revolution and is the great-great-great-great-great grandfather of president George W. Bush.,12
2394,YIS,46,task2-NR-2.0,resultsYIS_NR.mat,"They had five children after which they relocated to Norwich, Vermont where Bush was a Captain of a militia company.",14
2395,YIS,48,task2-NR-2.0,resultsYIS_NR.mat,"Eventually, John Winthrop decided to take Hutchinson out of power before her influence became too strong among the community's men.",14
2396,YIS,49,task2-NR-2.0,resultsYIS_NR.mat,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,20
2397,YIS,50,task2-NR-2.0,resultsYIS_NR.mat,"After many football insiders criticized Manning for being 0-3 in the playoffs, he won his first NFL playoff game against the Denver Broncos on January 4, 2004.",22
2398,YIS,51,task2-NR-2.0,resultsYIS_NR.mat,Manning's Passer Rating in the Colts' playoff games against the Broncos and Kansas City Chiefs was a perfect 158.3.,15
2399,YIS,52,task2-NR-2.0,resultsYIS_NR.mat,"He coached at Winston-Salem State University from 1946 to 1993, compiling a 828-447 record.",10
2400,YIS,53,task2-NR-2.0,resultsYIS_NR.mat,He shared the honor with Tennessee Titans quarterback Steve McNair.,8
2401,YIS,55,task2-NR-2.0,resultsYIS_NR.mat,"He put up even more impressive numbers in his last season (3,819 yards, 36 touchdowns) and finished second in Heisman Trophy voting to The University of Michigan's Charles Woodson, although he was unable to beat arch rival University of Florida for the fourth consecutive time.",30
2402,YIS,56,task2-NR-2.0,resultsYIS_NR.mat,"His mother Jacqueline Kennedy was married to Greek shipping tycoon Aristotle Onassis from 1968 until Onassis's death in 1975, when John was 14 years old.",18
2403,YIS,57,task2-NR-2.0,resultsYIS_NR.mat,"By most accounts, Aristotle Onassis did not play a particularly significant role in young John's life.",12
2404,YIS,58,task2-NR-2.0,resultsYIS_NR.mat,He graduated in 1983 with a bachelor's degree in history.,7
2405,YIS,59,task2-NR-2.0,resultsYIS_NR.mat,Taylor was born with dual British and American citizenship.,7
2406,YIS,60,task2-NR-2.0,resultsYIS_NR.mat,"Christian VII (January 29, 1749–March 13, 1808), King of Denmark and Norway, Duke of Schleswig and Holstein.",14
2407,YIS,61,task2-NR-2.0,resultsYIS_NR.mat,"He was the son of Frederick V, King of Denmark, and his first consort Louisa, daughter of George II of Great Britain.",13
2408,YIS,62,task2-NR-2.0,resultsYIS_NR.mat,He ultimately sank into a condition of mental stupor.,6
2409,YIS,63,task2-NR-2.0,resultsYIS_NR.mat,"Patti was born Adela Juana Maria Patti to Italian parents in Madrid, Spain.",12
2410,YIS,64,task2-NR-2.0,resultsYIS_NR.mat,"Symptoms during this time included paranoia, self-mutilation and hallucinations.",8
2411,YIS,65,task2-NR-2.0,resultsYIS_NR.mat,"He became submissive to upstart Johann Friedrich Struensee, who rose steadily in power in the late 1760s.",13
2412,YIS,66,task2-NR-2.0,resultsYIS_NR.mat,The neglected and lonely Caroline Mathilde drifted into an affair with Struensee.,10
2413,YIS,68,task2-NR-2.0,resultsYIS_NR.mat,Struensee was arrested and executed in that same year.,6
2414,YIS,69,task2-NR-2.0,resultsYIS_NR.mat,"Christian signed Struensee's arrest warrant with indifference, and under pressure from his paternal grandmother, Sophie Magdalene of Brandenburg-Kulmbach, who had led the movement to have the marriage dissolved.",21
2415,YIS,70,task2-NR-2.0,resultsYIS_NR.mat,"Caroline Mathilde, retaining her title but not her children, eventually left Denmark in exile and passed her remaining days in neighbouring Celle.",15
2416,YIS,71,task2-NR-2.0,resultsYIS_NR.mat,"She died of cancer there on May 11, 1775.",6
2417,YIS,73,task2-NR-2.0,resultsYIS_NR.mat,"Talia Shire (born April 25, 1946) is an American actress of Italian descent.",11
2418,YIS,74,task2-NR-2.0,resultsYIS_NR.mat,"He appeared in 1953's Miss Sadie Thompson opposite Rita Hayworth, in 1954's The Caine Mutiny and the MGM musical Deep in My Heart.",15
2419,YIS,75,task2-NR-2.0,resultsYIS_NR.mat,In 1955 Ferrer directed himself in The Shrike.,6
2420,YIS,76,task2-NR-2.0,resultsYIS_NR.mat,"The Cockleshell Heroes followed a year later, along with The Great Man.",7
2421,YIS,78,task2-NR-2.0,resultsYIS_NR.mat,"Ferrer also directed, but did not appear in, Return to Peyton Place in 1961 and also the re-make of State Fair in 1962.",16
2422,YIS,79,task2-NR-2.0,resultsYIS_NR.mat,Clooney was Ferrer's third wife.,4
2423,YIS,80,task2-NR-2.0,resultsYIS_NR.mat,"The two were married in 1953, divorced in 1961, and remarried in 1964, only to be divorced again in 1967.",13
2424,YIS,81,task2-NR-2.0,resultsYIS_NR.mat,In 1950 Ferrer won an Academy Award for his portrayal of Cyrano de Bergerac in the 1950 film of that name.,14
2425,YIS,82,task2-NR-2.0,resultsYIS_NR.mat,"He played Cyrano yet again in the French movie, Cyrano et D'Artagnan.",10
2426,YIS,83,task2-NR-2.0,resultsYIS_NR.mat,Ferrer also had a recurring role as Julia Duffy's insanely wealthy Waspy father on the popular Newhart television sitcom in the U.S. in the 1980s.,20
2427,YIS,84,task2-NR-2.0,resultsYIS_NR.mat,He also had a memorable recurring role as elegant and flamboyant attorney Reuben Marino on the soap opera Another World in the early 1980s.,18
2428,YIS,85,task2-NR-2.0,resultsYIS_NR.mat,His nephew is the actor Jack Davenport.,6
2429,YIS,86,task2-NR-2.0,resultsYIS_NR.mat,He flew a P-38 Lightning in the North African campaign of November 1942.,9
2430,YIS,87,task2-NR-2.0,resultsYIS_NR.mat,"In his later years he became known as the last Australian politician to advocate, and use, capital punishment.",13
2431,YIS,88,task2-NR-2.0,resultsYIS_NR.mat,He was educated at Skipton primary school and Ballarat Grammar: he was the last Victorian Premier not to have a university education.,15
2432,YIS,89,task2-NR-2.0,resultsYIS_NR.mat,"On 2005-04-12, Bob Dole released his biography One Soldier's Story: A Memoir (ISBN 0060763418), which talks of his World War II experiences and his battle to survive his war injuries.",23
2433,YIS,90,task2-NR-2.0,resultsYIS_NR.mat,"Dole took many odd-jobs around Russell as a boy, and would later work as a soda jerk in the local drug store.",17
2434,YIS,91,task2-NR-2.0,resultsYIS_NR.mat,"He also ran unsuccessfully for the Republican Presidential nomination in 1980 and made a more serious bid for the Republican presidential nomination in 1988, losing to then-Vice President George H.W. Bush.",19
2435,YIS,92,task2-NR-2.0,resultsYIS_NR.mat,"The contest between the two was bitter, although they differed little on issues.",9
2436,YIS,93,task2-NR-2.0,resultsYIS_NR.mat,At one point when a newscaster was conducting a conversation with both of them he asked Dole if he had anything to say to Bush.,17
2437,YIS,94,task2-NR-2.0,resultsYIS_NR.mat,While in the Senate he also served as chairman of the Republican National Committee from 1971 until 1973.,12
2438,YIS,95,task2-NR-2.0,resultsYIS_NR.mat,"Dole studied Law at KU, but his studies were interrupted by the start of World War II.",11
2439,YIS,97,task2-NR-2.0,resultsYIS_NR.mat,He is of three quarters Irish and one quarter French descent.,7
2440,YIS,98,task2-NR-2.0,resultsYIS_NR.mat,"He was, for a short time, a commentator opposite Bill Clinton on CBS's 60 Minutes.",10
2441,YIS,99,task2-NR-2.0,resultsYIS_NR.mat,He guest-starred as himself on NBC's Brooke Shields sitcom Suddenly Susan in January 1997 (shortly after losing the presidential election).,15
2442,YIS,100,task2-NR-2.0,resultsYIS_NR.mat,"As their desire for wealth grows, they discard spiritual and creative values.",9
2443,YIS,101,task2-NR-2.0,resultsYIS_NR.mat,"Their greed leads to distrust and dishonesty, and eventually the society crumbles.",8
2444,YIS,102,task2-NR-2.0,resultsYIS_NR.mat,"In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.",24
2445,YIS,103,task2-NR-2.0,resultsYIS_NR.mat,He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.,11
