row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
2988,ZKH,25,task1-SR,resultsZKH_SR.mat,"Same song, second verse, coulda been better, but it coulda been worse.",12
2989,ZKH,26,task1-SR,resultsZKH_SR.mat,I love the robust middle of this picture.,8
2990,ZKH,27,task1-SR,resultsZKH_SR.mat,"That's not vintage Spielberg and that, finally, is minimally satisfying.",10
2991,ZKH,28,task1-SR,resultsZKH_SR.mat,The soundtrack alone is worth the price of admission.,9
2992,ZKH,29,task1-SR,resultsZKH_SR.mat,Mostly Martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it's a pleasurable trifle.,27
2993,ZKH,30,task1-SR,resultsZKH_SR.mat,"For the rest of us, sitting through Dahmer's two hours amounts to little more than punishment.",16
2994,ZKH,31,task1-SR,resultsZKH_SR.mat,"Featuring a dangerously seductive performance from the great Daniel Auteuil, ``Sade'' covers the same period as Kaufmann's ``Quills'' with more unsettlingly realistic results.",23
2995,ZKH,32,task1-SR,resultsZKH_SR.mat,"The movie is for fans who can't stop loving anime, and the fanatical excess built into it.",17
2996,ZKH,33,task1-SR,resultsZKH_SR.mat,"The Ring is worth a look, if you don't demand much more than a few cheap thrills from your Halloween entertainment.",21
2997,ZKH,34,task1-SR,resultsZKH_SR.mat,"Beautifully observed, miraculously unsentimental comedy-drama.",5
2998,ZKH,35,task1-SR,resultsZKH_SR.mat,"What makes How I Killed My Father compelling, besides its terrific performances, is Fontaine's willingness to wander into the dark areas of parent-child relationships without flinching.",26
2999,ZKH,36,task1-SR,resultsZKH_SR.mat,"This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.",28
3000,ZKH,37,task1-SR,resultsZKH_SR.mat,Bullock's complete lack of focus and ability quickly derails the film.,11
3001,ZKH,38,task1-SR,resultsZKH_SR.mat,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",22
3002,ZKH,39,task1-SR,resultsZKH_SR.mat,Crush could be the worst film a man has made about women since Valley of the Dolls.,17
3003,ZKH,40,task1-SR,resultsZKH_SR.mat,"Reassuring, retro uplifter.",3
3004,ZKH,41,task1-SR,resultsZKH_SR.mat,Flaccid drama and exasperatingly slow journey.,6
3005,ZKH,42,task1-SR,resultsZKH_SR.mat,The Movie will reach far beyond its core demographic.,9
3006,ZKH,43,task1-SR,resultsZKH_SR.mat,How did it ever get made?,6
3007,ZKH,44,task1-SR,resultsZKH_SR.mat,I like the new footage and still love the old stuff.,11
3008,ZKH,45,task1-SR,resultsZKH_SR.mat,"It briefly flirts with player masochism, but the point of real interest -- audience sadism -- is evaded completely.",19
3009,ZKH,46,task1-SR,resultsZKH_SR.mat,Could The Country Bears really be as bad as its trailers?,11
3010,ZKH,47,task1-SR,resultsZKH_SR.mat,"At times, the movie looks genuinely pretty.",7
3011,ZKH,48,task1-SR,resultsZKH_SR.mat,It depends on how well flatulence gags fit into your holiday concept.,12
3012,ZKH,49,task1-SR,resultsZKH_SR.mat,"The stupidest, most insulting movie of 2002's first quarter.",9
3013,ZKH,50,task1-SR,resultsZKH_SR.mat,The film seems a dead weight.,6
3014,ZKH,51,task1-SR,resultsZKH_SR.mat,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",29
3015,ZKH,52,task1-SR,resultsZKH_SR.mat,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",23
3016,ZKH,53,task1-SR,resultsZKH_SR.mat,"A lousy movie that's not merely unwatchable, but also unlistenable.",10
3017,ZKH,54,task1-SR,resultsZKH_SR.mat,One of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals... a psychological masterpiece.,24
3018,ZKH,55,task1-SR,resultsZKH_SR.mat,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.",31
3019,ZKH,56,task1-SR,resultsZKH_SR.mat,"But here's the real damn: It isn't funny, either.",9
3020,ZKH,57,task1-SR,resultsZKH_SR.mat,"Qutting may be a flawed film, but it is nothing if not sincere.",13
3021,ZKH,58,task1-SR,resultsZKH_SR.mat,It's a fanboy `what if?',5
3022,ZKH,59,task1-SR,resultsZKH_SR.mat,... something appears to have been lost in the translation this time.,12
3023,ZKH,60,task1-SR,resultsZKH_SR.mat,"Like a documentary version of Fight Club, shorn of social insight, intellectual pretension and cinematic interest.",16
3024,ZKH,61,task1-SR,resultsZKH_SR.mat,"Stephen Rea, Aidan Quinn, and Alan Bates play Desmond's legal eagles, and when joined by Brosnan, the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing, `tis.",33
3025,ZKH,62,task1-SR,resultsZKH_SR.mat,"It's a powerful though flawed movie, guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today.",26
3026,ZKH,63,task1-SR,resultsZKH_SR.mat,An intriguing and entertaining introduction to Johnson.,7
3027,ZKH,64,task1-SR,resultsZKH_SR.mat,Everything was as superficial as the forced New Jersey lowbrow accent Uma had.,13
3028,ZKH,65,task1-SR,resultsZKH_SR.mat,"Despite the holes in the story and the somewhat predictable plot, moments of the movie caused me to jump in my chair...",22
3029,ZKH,66,task1-SR,resultsZKH_SR.mat,`How many more voyages can this limping but dearly-loved franchise survive?',11
3030,ZKH,67,task1-SR,resultsZKH_SR.mat,If only the story about a multi-million dollar con bothered to include the con.,14
3031,ZKH,68,task1-SR,resultsZKH_SR.mat,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",28
3032,ZKH,69,task1-SR,resultsZKH_SR.mat,"Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry.",40
3033,ZKH,70,task1-SR,resultsZKH_SR.mat,"Showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.",33
3034,ZKH,71,task1-SR,resultsZKH_SR.mat,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV, they show a remarkable ability to document both sides of this emotional car-wreck.",29
3035,ZKH,72,task1-SR,resultsZKH_SR.mat,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",16
3036,ZKH,73,task1-SR,resultsZKH_SR.mat,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",19
3037,ZKH,74,task1-SR,resultsZKH_SR.mat,"Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty, no-budget approach.",24
3038,ZKH,75,task1-SR,resultsZKH_SR.mat,"Since Lee is a sentimentalist, the film is more worshipful than your random E!",14
3039,ZKH,76,task1-SR,resultsZKH_SR.mat,"The movie is almost completely lacking in suspense, surprise and consistent emotional conviction.",13
3040,ZKH,77,task1-SR,resultsZKH_SR.mat,"High Crimes knows the mistakes that bad movies make and is determined not to make them, and maybe that is nobility of a sort.",24
3041,ZKH,78,task1-SR,resultsZKH_SR.mat,But it's too long and too convoluted and it ends in a muddle.,13
3042,ZKH,79,task1-SR,resultsZKH_SR.mat,This thing works on no level whatsoever for me.,9
3043,ZKH,80,task1-SR,resultsZKH_SR.mat,... a bland murder-on-campus yawner.,5
3044,ZKH,81,task1-SR,resultsZKH_SR.mat,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.,23
3045,ZKH,82,task1-SR,resultsZKH_SR.mat,"One of the finest, most humane and important Holocaust movies ever made.",12
3046,ZKH,83,task1-SR,resultsZKH_SR.mat,"Suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.",13
3047,ZKH,84,task1-SR,resultsZKH_SR.mat,"The twist that ends the movie is the one with the most emotional resonance, but twists are getting irritating, and this is the kind of material where the filmmakers should be very careful about raising eyebrows.",36
3048,ZKH,85,task1-SR,resultsZKH_SR.mat,"Angel presents events partly from the perspective of Aurelie and Christelle, and infuses the film with the sensibility of a particularly nightmarish fairytale.",23
3049,ZKH,86,task1-SR,resultsZKH_SR.mat,Features one of the most affecting depictions of a love affair ever committed to film.,15
3050,ZKH,87,task1-SR,resultsZKH_SR.mat,It is intensely personal and yet -- unlike Quills -- deftly shows us the temper of the times.,18
3051,ZKH,88,task1-SR,resultsZKH_SR.mat,"Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...",20
3052,ZKH,89,task1-SR,resultsZKH_SR.mat,"... a solid, well-formed satire.",5
3053,ZKH,90,task1-SR,resultsZKH_SR.mat,Deserves high marks for political courage but barely gets by on its artistic merits.,14
3054,ZKH,91,task1-SR,resultsZKH_SR.mat,Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.,26
3055,ZKH,92,task1-SR,resultsZKH_SR.mat,"... creates a visceral sense of its characters' lives and conflicted emotions that carries it far above... what could have been a melodramatic, Lifetime Channel-style anthology.",26
3056,ZKH,93,task1-SR,resultsZKH_SR.mat,Reeks of rot and hack work from start to finish.,10
3057,ZKH,94,task1-SR,resultsZKH_SR.mat,Just how these families interact may surprise you.,8
3058,ZKH,95,task1-SR,resultsZKH_SR.mat,"The Movie is what happens when you blow up small potatoes to 10 times their natural size, and it ain't pretty.",21
3059,ZKH,96,task1-SR,resultsZKH_SR.mat,"Even a hardened voyeur would require the patience of Job to get through this interminable, shapeless documentary about the swinging subculture.",21
3060,ZKH,97,task1-SR,resultsZKH_SR.mat,"Creepy, authentic and dark.",4
3061,ZKH,98,task1-SR,resultsZKH_SR.mat,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,23
3062,ZKH,99,task1-SR,resultsZKH_SR.mat,"Rob Schneider's infantile cross-dressing routines fill The Hot Chick, the latest gimmick from this unimaginative comedian.",16
3063,ZKH,100,task1-SR,resultsZKH_SR.mat,"The film is a contrivance, as artificial as the video games Japanese teens play in a nightclub sequence, but it's an enjoyable one.",23
3064,ZKH,101,task1-SR,resultsZKH_SR.mat,"At its worst the screenplay is callow, but at its best it is a young artist's thoughtful consideration of fatherhood.",20
3065,ZKH,103,task1-SR,resultsZKH_SR.mat,"Only an epic documentary could get it all down, and Spike Lee's Jim Brown: All American at long last gives its subject a movie worthy of his talents.",28
3066,ZKH,104,task1-SR,resultsZKH_SR.mat,"As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.",20
3067,ZKH,105,task1-SR,resultsZKH_SR.mat,"Instead of hiding Pinocchio from critics, Miramax should have hidden it from everyone.",13
3068,ZKH,106,task1-SR,resultsZKH_SR.mat,What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted.,27
3069,ZKH,107,task1-SR,resultsZKH_SR.mat,Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.,15
3070,ZKH,108,task1-SR,resultsZKH_SR.mat,"Just about the best straight-up, old-school horror film of the last 15 years.",13
3071,ZKH,109,task1-SR,resultsZKH_SR.mat,"Gosling creates a staggeringly compelling character, a young man whose sharp intellect is at the very root of his contradictory, self-hating, self-destructive ways.",23
3072,ZKH,110,task1-SR,resultsZKH_SR.mat,"I thought the relationships were wonderful, the comedy was funny, and the love `real'.",14
3073,ZKH,111,task1-SR,resultsZKH_SR.mat,Better at putting you to sleep than a sound machine.,10
3074,ZKH,112,task1-SR,resultsZKH_SR.mat,Feels less like a cousin to Blade Runner than like a bottom-feeder sequel in the Escape From New York series.,20
3075,ZKH,113,task1-SR,resultsZKH_SR.mat,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.",20
3076,ZKH,114,task1-SR,resultsZKH_SR.mat,"Ultimate X is a ride, basically the kind of greatest-hits reel that might come with a subscription to ESPN the Magazine.",21
3077,ZKH,115,task1-SR,resultsZKH_SR.mat,"Celebrated at Sundance, this slight comedy of manners has winning performances and a glossy, glib charm that's hard to beat.",20
3078,ZKH,116,task1-SR,resultsZKH_SR.mat,"Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.",17
3079,ZKH,117,task1-SR,resultsZKH_SR.mat,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace.,25
3080,ZKH,118,task1-SR,resultsZKH_SR.mat,"Some elements of it really blow the big one, but other parts are decent.",14
3081,ZKH,119,task1-SR,resultsZKH_SR.mat,"No French people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",28
