row_idx,subject,text,task_name,label
4692,YAG,"He arrived in Western Australia in October 1880 and immediately took up an appointment to the position of Colonial Secretary, and a nomination to the Western Australian Legislative Council.",TSR,1
4693,YAG,Shortly afterwards he retired from the Army as a brevet major.,TSR,1
4694,YAG,He has been described as the archetype of the 'Renaissance man' and as a universal genius.,TSR,1
4695,YAG,He had been the 25th Vice President before becoming President upon the assassination of President William McKinley.,TSR,1
4696,YAG,"Debbie Reynolds (born April 1, 1932) is an American actress and singer.",TSR,1
4697,YAG,"In addition, he helped advance the study of anatomy, astronomy, and civil engineering.",TSR,1
4698,YAG,Clooney left AMC to run as a Democrat in the 2004 election for a seat in the House of Representatives representing Kentucky's 4th Congressional district.,TSR,1
4699,YAG,"Billy Andrade (born January 25, 1964 Bristol, Rhode Island) is an American golfer.",TSR,1
4700,YAG,"Edward George Bulwer-Lytton, 1st Baron Lytton (May 25, 1803–January 18, 1873) was an English novelist, playwright, and politician.",TSR,1
4701,YAG,"Michel Goulet (born April 21, 1960 in Peribonka, Quebec) was a Canadian professional ice hockey forward who played for the Quebec Nordiques and Chicago Blackhawks in the National Hockey League.",TSR,1
4702,YAG,"Hepburn's father was a staunch proponent of publicizing the dangers of venereal disease in a time when such things were not discussed, and her mother campaigned for birth control and equal rights for women.",TSR,1
4703,YAG,"The Hepburns demanded frequent familial discussions on these topics and more, and as a result the Hepburn children were well versed in social and political issues.",TSR,1
4704,YAG,"He was an African-American jazz trumpeter, bandleader, singer, and composer.",TSR,1
4705,YAG,Once a very young Katharine Hepburn even accompanied her mother to a suffrage rally.,TSR,1
4706,YAG,"Lisa Marie Presley (born February 1, 1968 in Memphis, Tennessee) is an American singer, daughter of the singer Elvis Presley and his wife Priscilla Beaulieu.",TSR,1
4707,YAG,"Elisha Archibald Manning III (born May 19, 1949) is an American former quarterback in professional American football.",TSR,1
4708,YAG,"Carmine Coppola (born June 11, 1910 in New York City, died April 26, 1991 in Northridge, CA) was a composer, editor, musical director, and songwriter.",TSR,1
4709,YAG,"Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.",TSR,1
4710,YAG,"In 1960, Dole was elected as a Republican to the United States House of Representatives for the 87th Congress and to three succeeding Congresses, spanning from January 3, 1961 to January 3, 1969.",TSR,1
4711,YAG,"At the academy, he established a reputation as a fearless and expert horseman.",TSR,1
4712,YAG,"The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.",TSR,1
4713,YAG,He later served as the Governor of Massachusetts.,TSR,1
4714,YAG,"In 1920, he was nominated Vice President under Warren G.Harding.",TSR,1
4715,YAG,Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.,TSR,1
4716,YAG,Hepburn became the talk of New York City and began getting noticed by Hollywood.,TSR,1
4717,YAG,"An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.",TSR,1
4718,YAG,"He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.",TSR,1
4719,YAG,"I. Lewis Scooter"" Libby Jr. (born August 22, 1950) is the former Chief of Staff and assistant for National Security Affairs to U.S. Vice President Dick Cheney and presidential advisor.""",TSR,1
4720,YAG,"Nicolas Cage (born January 7, 1964) is an American actor.",TSR,1
4721,YAG,"Robert Strange McNamara (born June 9, 1916) is an American business executive and a former United States Secretary of Defense.",TSR,1
4722,YAG,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",TSR,1
4723,YAG,He left active duty three years later with the rank of lieutenant colonel.,TSR,1
4724,YAG,"When Hepburn was young, she found her older brother, whom she idolized, hanging from the rafters by a rope, dead of an apparent suicide.",TSR,1
4725,YAG,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.",TSR,1
4726,YAG,"Thomas Jeffrey Hanks (born July 9, 1956) is an American actor famous for playing notable roles in many popular and critically acclaimed movies.",TSR,1
4727,YAG,Bush is a lifelong member of the Republican Party and was a businessman in both the oil and professional sports industries.,TSR,1
4728,YAG,"Just before the Battle of Fredericksburg, he was promoted to chief of artillery of the VI Corps as a brigadier general, as of November 29, 1862.",TSR,1
4729,YAG,He graduated from the U.S. Military Academy in 1847 and was commissioned a second lieutenant in the 4th U.S. Artillery.,TSR,1
4730,YAG,"John Francis 'Honey Fitz' Fitzgerald (February 11, 1863–October 2, 1950) was a politician and the grandfather of President John F. Kennedy.",TSR,1
4731,YAG,He became a banker in Boston and was active in the local Democratic Party.,TSR,1
4732,YAG,"Dame Elizabeth Taylor, DBE, (born February 27, 1932) is an Academy Award winning Anglo-American actress.",TSR,1
4733,YAG,"Her family denied that it was self-inflicted, arguing that he had been a happy boy; rather, they insisted that it must have been an experimentation gone awry.",TSR,1
4734,YAG,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the 'Baldwin brothers', with brothers Daniel, Stephen and William.",TSR,1
4735,YAG,"Clara Blandick (born June 4, 1881 in Hong Kong; died April 15, 1962 in Hollywood, California) was a twentieth century American actress best known for her portrayl of Auntie Em in the 1939 film The Wizard of Oz.",TSR,1
4736,YAG,"Bush is a Republican, and has Dick Cheney as his Vice President.",TSR,1
4737,YAG,"Hepburn was devastated by his death, and for years used his birthday as her own.",TSR,1
4738,YAG,"He represented Maryland in the Continental Congress, and in the federal Congress as both the Representative and a U.S. Senator.",TSR,1
4739,YAG,"Kristen was a very talented musician and songwriter, and her superb bass playing was one reason for the success of Hole's 1994 album Live Through This.",TSR,1
4740,YAG,"He coached at Winston-Salem State University from 1946 to 1993, compiling a 828-447 record.",TSR,1
4741,YAG,"Robert Emerson 'Bob' Clampett (May 8, 1913–May 4, 1984) was an animator, producer, director, and puppeteer best known for his work on the Looney Tunes series of cartoons from Warner Bros. and the television show Time for Beany.",TSR,1
4742,YAG,"Clampett worked for a time at Screen Gems as a writer and gagman, but in 1949, he turned his attentions to television where he created the famous puppet show Time for Beany.",TSR,1
4743,YAG,"He served not only as the band's frontman, but as its 'leader and spiritual center'.",TSR,1
4744,YAG,He served in the United States Senate as a Republican from Minnesota.,TSR,1
4745,YAG,"In 1962, Clampett created an animated version of the show called Beany and Cecil, which ran on ABC for five years.",TSR,1
4746,YAG,"With the aid of an aunt, the young Clampett designed the first Mickey Mouse dolls for Walt Disney.",TSR,1
4747,YAG,"He later became an educator, teaching music theory at the University of the District of Columbia; he was also director of the District of Columbia Music Center jazz workshop band.",TSR,1
4748,YAG,"During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.",TSR,1
4749,YAG,Miguel played the role of Dr. Garret Macy in NBC's drama Crossing Jordan.,TSR,1
4750,YAG,"Around the time of Nirvana's 1992 performance on Saturday Night Live, Love discovered that she was pregnant with Cobain's child (Frances Bean Cobain).",TSR,1
4751,YAG,Libby started his government career in the State Department in 1981 under President Ronald Reagan.,TSR,1
4752,YAG,"He has also, at various times in his career, held positions with the American Bar Association, on the board of the RAND Corporation, at the Department of Defense, and as a legal advisor with the United States House of Representatives.",TSR,1
4753,YAG,"His father, a tanner, and his mother were born in Pennsylvania.",TSR,1
4754,YAG,He has consulted for the defense contractor Northrop Grumman.,TSR,1
4755,YAG,He has also been active in the Defense Policy Board of the Pentagon while it was chaired by Richard Perle.,TSR,1
4756,YAG,The unusual middle name was given to her because Cobain thought she looked like a bean on the first sonogram he saw of her.,TSR,1
4757,YAG,"He worked a year for the accounting firm of Price Waterhouse in San Francisco, and then in August 1940 returned to Harvard to teach in the Business School.",TSR,1
4758,YAG,"She taught at HB Studios, a well-known New York City acting school, starting in 1957, and married its co-founder, Herbert Berghof, on January 25, 1957.",TSR,1
4759,YAG,"After a stint with investment banking firm A. G. Becker from 1960 to 1962, he was elected to the United States House of Representatives from Illinois in 1962, at the age of 30, and was re-elected in 1964, 1966, and 1968.",TSR,1
4760,YAG,"In 1896, Baker joined the staff of McClure's, a pioneer muckraking magazine, and quickly rose to prominence along with Lincoln Steffens and Ida Tarbell.",TSR,1
4761,YAG,"His mother noted that his personality changed dramatically, with Cobain becoming more withdrawn.",TSR,1
4762,YAG,"She attended school on the MGM lot and received a diploma from University High School in Los Angeles, on January 26, 1950, the same year she was first married at age 18.",TSR,1
4763,YAG,"When Baldwin was young, he had a job as a busboy at famous New York City disco Studio 54.",TSR,1
4764,YAG,Lincoln was the first Republican president.,TSR,1
4765,YAG,"After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.",TSR,1
4766,YAG,"Cobain and Nirvana were highly influential, popularizing what came to be known as 'grunge music'.",TSR,1
