row_idx,subject,text,task_name,label,split,fold,held_out_subject,true_label_id,pred_label_id,true_label_name,pred_label_name,prob_NR,prob_TSR,pca1,pca2
2290,YHS,"He was undersecretary of Health, Education and Welfare when Weinberger was secretary during the Nixon administration.",NR,0,test,8,YHS,0,1,NR,TSR,0.10081143,0.8991885,-12.009187,7.251842
2291,YHS,"Carlucci was deputy defense secretary from 1981 until 1986, national security advisor from 1986 until 1987, and defense secretary in 1987, following the resignation of Weinberger, his nomination by President Ronald Reagan and his confirmation in the Senate by a vote of 91 to 1.",NR,0,test,8,YHS,0,1,NR,TSR,0.040440384,0.95955956,-10.883801,9.110307
2292,YHS,He was reportedly less hard-line in policies toward the Soviet Union than Weinberger.,NR,0,test,8,YHS,0,1,NR,TSR,0.023760946,0.976239,-9.055359,9.280516
2293,YHS,He was a naval officer from 1952-54.,NR,0,test,8,YHS,0,1,NR,TSR,0.08400105,0.9159989,-11.44345,3.8721583
2294,YHS,"During his time, he also befriended another actor named Grant Heslov, a close friend and frequent collaborator with Clooney who co-wrote Good Night, and Good Luck., and is the president of Clooney and director Steven Soderbergh's production company Section 8 Entertainment.",NR,0,test,8,YHS,0,1,NR,TSR,0.08128393,0.9187161,-9.524388,9.105135
2295,YHS,"After the show was cancelled, he played a handyman on the series The Facts of Life.",NR,0,test,8,YHS,0,1,NR,TSR,0.06058204,0.93941796,-13.159515,7.6734085
2296,YHS,"He made his debut as a film director in the 2002 feature Confessions of a Dangerous Mind, an adaptation of the implausible autobiography of groundbreaking TV producer Chuck Barris.",NR,0,test,8,YHS,0,1,NR,TSR,0.14451975,0.8554802,-11.966302,8.378279
2297,YHS,Lawford later admitted the most terrifying experience of his career was the first musical number he performed.,NR,0,test,8,YHS,0,1,NR,TSR,0.058585692,0.94141436,-13.760672,7.784391
2298,YHS,Lawford also made his first comedy that same year My Brother Talks To Horses (1947).,NR,0,test,8,YHS,0,1,NR,TSR,0.052304022,0.94769603,-9.921013,9.548684
2299,YHS,It was in Good News (1947) that Lawford won his greatest acclaim as an actor.,NR,0,test,8,YHS,0,1,NR,TSR,0.0766865,0.9233135,-13.774937,7.078957
2300,YHS,He also got to dance and sing as well and held his own against the other cast.,NR,0,test,8,YHS,0,1,NR,TSR,0.026947236,0.97305274,-12.148532,6.4418473
2301,YHS,He was the victim of sexual abuse several times in childhood.,NR,0,test,8,YHS,0,1,NR,TSR,0.06404519,0.9359548,-13.495286,6.733614
2302,YHS,Also as a child he severely injured his arm when he put the arm through a door's glass pane.,NR,0,test,8,YHS,0,1,NR,TSR,0.065817885,0.9341821,-11.323422,9.252008
2303,YHS,"Doctors were able to save the arm, but the injury bothered him for many years.",NR,0,test,8,YHS,0,1,NR,TSR,0.09768888,0.90231115,-10.531589,6.0641108
2304,YHS,The arm injury kept him from being drafted into the armed forces for the Second World War.,NR,0,test,8,YHS,0,1,NR,TSR,0.016119013,0.983881,-12.002287,6.0104966
2305,YHS,Lawford's first major movie role was A Yank At Eton (1942).,NR,0,test,8,YHS,0,1,NR,TSR,0.04800501,0.951995,-10.470008,6.369989
2306,YHS,He played a snobby bully opposite Mickey Rooney.,NR,0,test,8,YHS,0,1,NR,TSR,0.117059775,0.8829403,-11.003197,7.129751
2307,YHS,The picture was a smash hit and Lawford's performance was widely praised.,NR,0,test,8,YHS,0,1,NR,TSR,0.06332429,0.93667567,-14.408512,7.454308
2308,YHS,"Page recorded several live comedy albums for the Laff Records label in the late 1960's and early 1970's; One release, Watch It Sucker!, was titled after Aunt Esther's catchphrase to cash in on her newfound TV fame.",NR,0,test,8,YHS,0,1,NR,TSR,0.016125038,0.9838749,-5.5142574,13.418521
2309,YHS,He played college football for Alabama and was a teammate of legendary coach Bear Bryant.,NR,0,test,8,YHS,0,1,NR,TSR,0.03987117,0.9601288,-6.693438,11.108453
2310,YHS,"After a career-ending injury, Howard joined the staff at Clemson College and became head coach in 1939.",NR,0,test,8,YHS,0,1,NR,TSR,0.022767778,0.97723216,-7.953208,12.112202
2311,YHS,"He was inducted into the College Football Hall of Fame, the South Carolina Sports Hall of Fame, and the Clemson Ring of Honor.",NR,0,test,8,YHS,0,1,NR,TSR,0.013149451,0.9868506,-5.6534576,12.742653
2312,YHS,"Howard was born at Barlow Bend, Alabama (""three wagon greasin's from Mobile"").",NR,0,test,8,YHS,0,1,NR,TSR,0.063663416,0.93633664,-8.60183,11.905208
2313,YHS,He was the youngest president ever elected and the only Roman Catholic president.,NR,0,test,8,YHS,0,1,NR,TSR,0.018700218,0.9812998,-5.3237557,12.363967
2314,YHS,"Kennedy is also the only Roman Catholic ever to become President, the first president to serve who was born in the 20th century, the last to die while still in office, the last Democrat from the North to be elected, and the last to be elected while serving in the U.S. Senate.",NR,0,test,8,YHS,0,1,NR,TSR,0.011174069,0.9888259,-3.5587096,13.824664
2315,YHS,"Another example of Kennedy's belief in the ability of nonmilitary power to improve the world was the creation of the Peace Corps, one of his first acts as president.",NR,0,test,8,YHS,0,1,NR,TSR,0.014450616,0.9855494,-4.932855,12.686105
2316,YHS,"Kennedy married his second wife Jacqueline Bouvier on September 12, 1953.",NR,0,test,8,YHS,0,1,NR,TSR,0.02954685,0.9704532,-7.413022,10.33995
2317,YHS,"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",NR,0,test,8,YHS,0,1,NR,TSR,0.019359108,0.9806409,-7.414,10.828314
2318,YHS,The book was awarded the 1957 Pulitzer Prize for Biography.,NR,0,test,8,YHS,0,1,NR,TSR,0.018462177,0.9815378,-6.3451424,13.917064
2319,YHS,"Kennedy's other decorations of the Second World War include the Purple Heart, Asiatic-Pacific Campaign Medal, and the World War II Victory Medal.",NR,0,test,8,YHS,0,1,NR,TSR,0.012324446,0.98767555,-3.7834277,12.382328
2320,YHS,"In 1958, Kennedy published the first edition of his book A Nation of Immigrants, closely following his involvement in the Displaced Persons Act and the 1957 bill to bring families together.",NR,0,test,8,YHS,0,1,NR,TSR,0.014885087,0.9851149,-5.005079,12.58028
2321,YHS,"After World War II, Kennedy entered politics (partly to fill the void of his popular brother, Joseph P. Kennedy, Jr., on whom his family had pinned many of their hopes but who was killed in the war).",NR,0,test,8,YHS,0,1,NR,TSR,0.013974568,0.9860254,-4.961577,12.771807
2322,YHS,"In 1946, Representative James Michael Curley vacated his seat in an overwhelmingly Democratic district to become mayor of Boston and Kennedy ran for that seat, beating his Republican opponent by a large margin.",NR,0,test,8,YHS,0,1,NR,TSR,0.017855912,0.9821441,-5.7265306,11.074154
2323,YHS,"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",NR,0,test,8,YHS,0,1,NR,TSR,0.025248809,0.9747512,-6.125285,12.237871
2324,YHS,"In the spring of 1941, Kennedy volunteered for the U.S. Army, but was rejected, mainly because of his troublesome back.",NR,0,test,8,YHS,0,1,NR,TSR,0.029831737,0.97016823,-6.6822906,12.642852
2325,YHS,"However, the U.S. Navy accepted him in September of that year.",NR,0,test,8,YHS,0,1,NR,TSR,0.05543087,0.9445691,-8.772735,10.238441
2326,YHS,"He participated in various commands in the Pacific Theater and earned the rank of lieutenant, commanding a patrol torpedo boat or PT boat.",NR,0,test,8,YHS,0,1,NR,TSR,0.028496522,0.9715035,-6.0249767,12.924197
2327,YHS,"He was born in Overisel, Michigan.",NR,0,test,8,YHS,0,1,NR,TSR,0.033975698,0.9660243,-5.087741,8.463139
2328,YHS,In 1923 he was awarded the inaugural Bôcher Memorial Prize by the American Mathematical Society.,NR,0,test,8,YHS,0,1,NR,TSR,0.021499475,0.97850055,-5.4982557,12.3788185
2329,YHS,The mathematician Garrett Birkhoff (1911-1996) was his son.,NR,0,test,8,YHS,0,1,NR,TSR,0.0068265665,0.9931734,-4.6144,11.717337
2330,YHS,"He was noted for his lyrical playing, and performed with John Coltrane, Dexter Gordon, Hampton Hawes, Jackie McLean, and Ike and Tina Turner, among others.",NR,0,test,8,YHS,0,1,NR,TSR,0.026361503,0.9736385,-6.9157715,12.588665
2331,YHS,"He later became an educator, teaching music theory at the University of the District of Columbia; he was also director of the District of Columbia Music Center jazz workshop band.",NR,0,test,8,YHS,0,1,NR,TSR,0.018933674,0.98106635,-5.5235,11.692642
2332,YHS,"John Ellis ""Jeb"" Bush (born February 11, 1953), a Republican, is the forty-third and current Governor of Florida.",NR,0,test,8,YHS,0,1,NR,TSR,0.016262807,0.9837372,-5.5108967,10.902839
2333,YHS,"He is a prominent member of the Bush family, the younger brother of President George W. Bush and the second son of former President George H. W. Bush and Barbara Bush.",NR,0,test,8,YHS,0,1,NR,TSR,0.00880524,0.9911947,-5.8457127,10.730282
2334,YHS,"After earning his degree, Bush went to work in an entry level position in the international division of Texas Commerce Bank, which was run by Ben Love.",NR,0,test,8,YHS,0,1,NR,TSR,0.024429817,0.9755702,-5.2461824,12.703984
2335,YHS,"Following the 1980 presidential election, Bush and his family moved to Miami-Dade County, Florida.",NR,0,test,8,YHS,0,1,NR,TSR,0.024909038,0.975091,-6.7874556,11.66755
2336,YHS,"He took a job in real estate with Armando Codina, a 32-year-old Cuban immigrant and self-made American millionaire.",NR,0,test,8,YHS,0,1,NR,TSR,0.04069115,0.95930886,-4.9791546,10.436789
2337,YHS,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",NR,0,test,8,YHS,0,1,NR,TSR,0.032334697,0.96766526,-7.1924677,12.185699
2338,YHS,"[4] Situated in Liberty City, Dade County, the school is located just outside of greater Miami, in an area plagued by poverty.",NR,0,test,8,YHS,0,1,NR,TSR,0.031657413,0.96834266,-5.00559,12.575065
2339,YHS,"The co-founder, working alongside Bush as a partner, was T. Williard Fair, a well-known local black activist and head of the Greater Miami Urban League.",NR,0,test,8,YHS,0,1,NR,TSR,0.022024767,0.97797525,-6.7826667,12.038094
2340,YHS,"Governor Buddy MacKay (55% to 45%) to become governor, after courting moderate voters and Hispanics.",NR,0,test,8,YHS,0,1,NR,TSR,0.013783537,0.9862164,-6.3735566,11.969513
2341,YHS,"He then enrolled at Phillips Andover, a private boarding school in Massachusetts already attended by his brother George.",NR,0,test,8,YHS,0,1,NR,TSR,0.020906402,0.9790936,-6.137286,12.011377
2342,YHS,"At the urging of his wife, Columba, a devout Mexican Catholic, the Protestant Bush became a Roman Catholic.",NR,0,test,8,YHS,0,1,NR,TSR,0.040203173,0.95979685,-6.2975364,12.169188
2343,YHS,"Bush attended the University of Texas at Austin, where he graduated Phi Beta Kappa with a Bachelor's degree in Latin American Studies in 1973, taking only two and a half years to complete his work, and obtaining generally excellent grades.",NR,0,test,8,YHS,0,1,NR,TSR,0.013300007,0.98670006,-5.4756513,12.086572
2344,YHS,He regularly delivers speeches in both English and Spanish due to the large number of Spanish speaking residents of Florida.,NR,0,test,8,YHS,0,1,NR,TSR,0.030695366,0.9693047,-7.7308984,12.024383
2345,YHS,"Their three children, now grown, are George P. (recently married), John E. ""Jeb"" Bush Jr. and Noelle.",NR,0,test,8,YHS,0,1,NR,TSR,0.017161574,0.98283845,-7.46617,11.832284
2346,YHS,"In November 1977 he was sent to the Venezuelan capital of Caracas, in South America, to open a new operation for the bank.",NR,0,test,8,YHS,0,1,NR,TSR,0.016701642,0.98329836,-5.1224337,12.826704
2347,YHS,"When Bush was six years old, the family moved to Houston, Texas.",NR,0,test,8,YHS,0,1,NR,TSR,0.04967186,0.9503281,-9.22702,10.460741
2348,YHS,"Bush stayed in Houston with another family to finish the school year, and spent most summers and holidays at the family estate, known as the Bush Compound.",NR,0,test,8,YHS,0,1,NR,TSR,0.011053703,0.98894626,-6.158181,12.610636
2349,YHS,"When Bush was seventeen, he went to Leon, Mexico, as part of his school's student exchange program.",NR,0,test,8,YHS,0,1,NR,TSR,0.0088773025,0.9911227,-7.4746327,9.758077
2350,YHS,"While attending a motorcycle race, he met a local girl named Columba Garnica Gallo, whom he eventually married.",NR,0,test,8,YHS,0,1,NR,TSR,0.016686754,0.98331326,-4.0234084,13.184642
2351,YHS,"Jeb Bush was born in Midland, Texas, where his father was running an oil drilling company.",NR,0,test,8,YHS,0,1,NR,TSR,0.033550102,0.96644986,-6.0687823,10.363452
1600,YHS,"Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.030372987,0.969627,-9.530083,12.709612
1601,YHS,"After this initial success, Ford left Edison Illuminating and, with other investors, formed the Detroit Automobile Company.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.034470852,0.96552914,-9.285481,11.525684
1602,YHS,"This can in part be traced to statements from Kurt Ludecke, Germany's representative to the U.S. in the 1920s, and Winifred Wagner, daughter-in-law of Richard Wagner, who said they requested funds from Ford to aid the National Socialist movement in Germany.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.05528733,0.94471264,-6.95743,12.5732
1603,YHS,"As their desire for wealth grows, they discard spiritual and creative values.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.011105784,0.9888943,-8.329882,11.373976
1604,YHS,"Their greed leads to distrust and dishonesty, and eventually the society crumbles.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.034693018,0.96530694,-11.300847,11.397068
1605,YHS,"In The Law of Civilisation and Decay (1895), Adams noted that as new population centers emerged in the west, centers of world trade shifted from Constantinople to Venice to Amsterdam to London.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.017254815,0.98274523,-9.012417,11.7314825
1606,YHS,He predicted in America's Economic Supremacy (1900) that New York would become the world trade center.,TSR,1,test,8,YHS,1,1,TSR,TSR,0.022690682,0.9773093,-8.365087,12.021803
1607,YHS,"She died from multiple strokes and lung cancer on November 6, 2004 in Tarzana, California at the age of 70.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.021590887,0.9784092,-9.156978,11.597181
1608,YHS,"During the 1940s, Coppola worked under Arturo Toscanini with the NBC Symphony Orchestra.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.026329365,0.97367066,-7.5014477,13.050323
1609,YHS,He was the younger brother of actors Lionel and Ethel Barrymore and the grandfather of Drew Barrymore.,TSR,1,test,8,YHS,1,1,TSR,TSR,0.013064322,0.9869357,-8.982245,12.090036
1610,YHS,"They had two children, Dolores Ethel Mae Barrymore and John Drew Barrymore (father of Drew Barrymore).",TSR,1,test,8,YHS,1,1,TSR,TSR,0.017002618,0.9829974,-8.134711,11.79985
1611,YHS,"When she became pregnant, Barrymore proposed marriage.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.052578513,0.9474215,-10.441345,9.747616
1612,YHS,"But White intervened, and arranged for the still-teenaged Evelyn to undergo an operation for appendicitis.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.07397646,0.9260235,-7.824364,10.894826
1613,YHS,"Although Ford is often credited with the idea, contemporary sources indicate that the concept and its development came from employees Clarence Avery, Peter E. Martin, Charles E. Sorensen, and C.H. Wills.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.07395851,0.9260415,-7.919664,12.704243
1614,YHS,"White was later murdered by Nesbit's vengeful husband, Pittsburgh millionaire Harry K. Thaw.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.021806313,0.97819376,-9.160648,11.25143
1615,YHS,"His dying words were 'Die? I should say not, dear fellow'.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.13757218,0.86242783,-11.778001,10.0130205
1616,YHS,"In 1964 she went to Reprise again, shifting the next year to Dot Records.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.022608254,0.9773917,-6.701508,12.813186
1617,YHS,No Barrymore would allow such a conventional thing to happen to him.,TSR,1,test,8,YHS,1,1,TSR,TSR,0.022462333,0.97753775,-9.874815,10.805846
1618,YHS,"According to Errol Flynn's memoirs, film director Raoul Walsh 'borrowed' Barrymore's body after the funeral, and left his corpse propped in a chair for a drunken Flynn to discover when he returned home from The Cock and Bull bar.",TSR,1,test,8,YHS,1,1,TSR,TSR,0.06146878,0.9385312,-11.0955305,11.915435
